game,winner,timeout,adjudicated_timeout,target_value_strength,steps,walls,invalid_moves,examples_generated,replay_size,policy_loss,value_loss,total_loss,best_value_loss,avg_root_max_visit_ratio,num_simulations,mcts_batch_size
3156,2,0,0,1.0,28,8,0,28,73688,1.210474,0.30726,1.517734,0.153257,0.691314,200,1
3157,2,0,0,1.0,28,8,0,28,73716,1.483621,0.442136,1.925756,0.153257,0.744975,200,1
3158,1,0,0,1.0,11,5,0,11,73727,1.421438,0.450599,1.872037,0.153257,0.707172,200,1
3159,1,0,0,1.0,27,8,0,27,73754,1.571723,0.415035,1.986758,0.153257,0.760469,200,1
3160,1,0,0,1.0,17,7,0,17,73771,1.538368,0.435088,1.973456,0.153257,0.644398,200,1
3161,1,0,0,1.0,21,8,0,21,73792,1.426815,0.501851,1.928666,0.153257,0.700168,200,1
3162,2,0,0,1.0,22,7,0,22,73814,1.698544,0.473678,2.172222,0.153257,0.694153,200,1
3163,2,0,0,1.0,16,7,0,16,73830,1.530158,0.449189,1.979347,0.153257,0.689698,200,1
3164,2,0,0,1.0,16,7,0,16,73846,1.456933,0.334719,1.791652,0.153257,0.743719,200,1
3165,1,0,0,1.0,23,8,0,23,73869,1.388811,0.38695,1.775762,0.153257,0.70024,200,1
3166,2,0,0,1.0,16,6,0,16,73885,1.41477,0.439619,1.854388,0.153257,0.644158,200,1
3167,1,0,0,1.0,15,8,0,15,73900,1.667597,0.588633,2.25623,0.153257,0.593635,200,1
3168,1,0,0,1.0,17,7,0,17,73917,1.718903,0.409629,2.128532,0.153257,0.666568,200,1
3169,1,0,0,1.0,19,7,0,19,73936,1.567081,0.565452,2.132533,0.153257,0.641365,200,1
3170,1,0,0,1.0,25,7,0,25,73961,1.228849,0.295426,1.524275,0.153257,0.755377,200,1
3171,2,0,0,1.0,20,7,0,20,73981,1.46569,0.418369,1.884059,0.153257,0.757286,200,1
3172,1,0,0,1.0,15,8,0,15,73996,1.438611,0.46591,1.904521,0.153257,0.658291,200,1
3173,2,0,0,1.0,12,2,0,12,74008,1.497671,0.460851,1.958522,0.153257,0.634003,200,1
3174,2,0,0,1.0,28,8,0,28,74036,1.478461,0.483483,1.961944,0.153257,0.724336,200,1
3175,1,0,0,1.0,15,8,0,15,74051,1.454178,0.462062,1.91624,0.153257,0.601675,200,1
3176,2,0,0,1.0,18,7,0,18,74069,1.426068,0.444048,1.870116,0.153257,0.658291,200,1
3177,1,0,0,1.0,19,8,0,19,74088,1.480861,0.489806,1.970667,0.153257,0.751389,200,1
3178,2,0,0,1.0,20,8,0,20,74108,1.808286,0.534613,2.342899,0.153257,0.629899,200,1
3179,1,0,0,1.0,23,8,0,23,74131,1.376799,0.464066,1.840865,0.153257,0.634695,200,1
3180,2,0,0,1.0,16,6,0,16,74147,1.506886,0.477806,1.984692,0.153257,0.618719,200,1
3181,2,0,0,1.0,24,8,0,24,74171,1.223571,0.34405,1.567621,0.153257,0.586683,200,1
3182,2,0,0,1.0,22,7,0,22,74193,1.577678,0.4989,2.076578,0.153257,0.677935,200,1
3183,1,0,0,1.0,21,7,0,21,74214,1.620062,0.595415,2.215477,0.153257,0.713089,200,1
3184,1,0,0,1.0,25,8,0,25,74239,1.399366,0.427208,1.826575,0.153257,0.658291,200,1
3185,2,0,0,1.0,26,7,0,26,74265,1.46412,0.451707,1.915827,0.153257,0.7184,200,1
3186,2,0,0,1.0,16,7,0,16,74281,1.403407,0.489432,1.892839,0.153257,0.665201,200,1
3187,1,0,0,1.0,17,7,0,17,74298,1.587133,0.478977,2.06611,0.153257,0.637895,200,1
3188,2,0,0,1.0,22,7,0,22,74320,1.365952,0.394664,1.760617,0.153257,0.698264,200,1
3189,2,0,0,1.0,12,7,0,12,74332,1.553562,0.377639,1.931201,0.153257,0.584171,200,1
3190,1,0,0,1.0,23,8,0,23,74355,1.490393,0.46666,1.957053,0.153257,0.718593,200,1
3191,1,0,0,1.0,7,2,0,7,74362,1.435508,0.511095,1.946603,0.153257,0.708543,200,1
3192,1,0,0,1.0,27,8,0,27,74389,1.589118,0.457604,2.046722,0.153257,0.733296,200,1
3193,2,0,0,1.0,24,8,0,24,74413,1.718243,0.458159,2.176402,0.153257,0.733668,200,1
3194,2,0,0,1.0,22,8,0,22,74435,1.476499,0.499443,1.975942,0.153257,0.714481,200,1
3195,2,0,0,1.0,18,8,0,18,74453,1.419294,0.301161,1.720455,0.153257,0.755165,200,1
3196,2,0,0,1.0,22,7,0,22,74475,1.621792,0.584348,2.20614,0.153257,0.70603,200,1
3197,2,0,0,1.0,18,7,0,18,74493,1.506552,0.422074,1.928626,0.153257,0.735343,200,1
3198,2,0,0,1.0,14,7,0,14,74507,1.420883,0.452865,1.873748,0.153257,0.663317,200,1
3199,2,0,0,1.0,24,7,0,24,74531,1.389934,0.485299,1.875233,0.153257,0.700586,200,1
3200,2,0,0,1.0,18,8,0,18,74549,1.53859,0.391367,1.929957,0.153257,0.73981,200,1
3201,2,0,0,1.0,6,2,0,6,74555,1.524945,0.466927,1.991873,0.153257,0.609715,200,1
3202,1,0,0,1.0,23,7,0,23,74578,1.416943,0.428926,1.84587,0.153257,0.740004,200,1
3203,1,0,0,1.0,23,6,0,23,74601,1.527016,0.487339,2.014355,0.153257,0.640376,200,1
3204,1,0,0,1.0,21,7,0,21,74622,1.363812,0.476665,1.840477,0.153257,0.750419,200,1
3205,1,0,0,1.0,21,7,0,21,74643,1.443514,0.499577,1.943091,0.153257,0.697775,200,1
3206,2,0,0,1.0,30,8,0,30,74673,1.41236,0.434629,1.846989,0.153257,0.748911,200,1
3207,1,0,0,1.0,47,8,0,47,74720,1.381554,0.494361,1.875915,0.153257,0.738373,200,1
3208,1,0,0,1.0,9,5,0,9,74729,1.453676,0.457589,1.911265,0.153257,0.620324,200,1
3209,1,1,1,0.1,80,8,0,80,74809,1.557786,0.487794,2.04558,0.153257,0.77946,200,1
3210,1,0,0,1.0,23,7,0,23,74832,1.389865,0.450646,1.840512,0.153257,0.689316,200,1
3211,2,0,0,1.0,18,7,0,18,74850,1.494273,0.538617,2.03289,0.153257,0.682021,200,1
3212,1,0,0,1.0,17,8,0,17,74867,1.436519,0.477805,1.914324,0.153257,0.665977,200,1
3213,2,0,0,1.0,22,7,0,22,74889,1.377904,0.566785,1.944689,0.153257,0.71905,200,1
3214,1,0,0,1.0,21,7,0,21,74910,1.717906,0.540336,2.258242,0.153257,0.660924,200,1
3215,2,0,0,1.0,14,5,0,14,74924,1.556325,0.519366,2.07569,0.153257,0.654343,200,1
3216,1,0,0,1.0,23,7,0,23,74947,1.42548,0.442879,1.868359,0.153257,0.648241,200,1
3217,1,0,0,1.0,13,6,0,13,74960,1.541942,0.47787,2.019812,0.153257,0.716274,200,1
3218,1,0,0,1.0,17,7,0,17,74977,1.243618,0.450127,1.693745,0.153257,0.724505,200,1
3219,1,0,0,1.0,15,6,0,15,74992,1.496077,0.478385,1.974462,0.153257,0.623786,200,1
3220,2,0,0,1.0,8,3,0,8,75000,1.372437,0.478823,1.851259,0.153257,0.701633,200,1
3221,2,0,0,1.0,28,8,0,28,75028,1.413153,0.518662,1.931815,0.153257,0.706748,200,1
3222,2,0,0,1.0,18,6,0,18,75046,1.445168,0.438232,1.883399,0.153257,0.631212,200,1
3223,2,0,0,1.0,22,7,0,22,75068,1.468457,0.510742,1.979198,0.153257,0.735724,200,1
3224,1,0,0,1.0,9,3,0,9,75077,1.523487,0.432776,1.956264,0.153257,0.731993,200,1
3225,2,0,0,1.0,16,7,0,16,75093,1.411967,0.379209,1.791176,0.153257,0.69598,200,1
3226,2,0,0,1.0,40,7,0,40,75133,1.404683,0.366461,1.771144,0.153257,0.787563,200,1
3227,2,0,0,1.0,26,7,0,26,75159,1.344326,0.46133,1.805656,0.153257,0.722458,200,1
3228,2,1,1,0.1,80,8,0,80,75239,1.519589,0.435216,1.954805,0.153257,0.812312,200,1
3229,1,1,1,0.1,80,8,0,80,75319,1.45467,0.404547,1.859217,0.153257,0.701256,200,1
3230,2,0,0,1.0,22,7,0,22,75341,1.481366,0.401078,1.882444,0.153257,0.623116,200,1
3231,2,0,0,1.0,22,7,0,22,75363,1.616987,0.41945,2.036437,0.153257,0.689127,200,1
3232,1,0,0,1.0,19,7,0,19,75382,1.41741,0.426371,1.843781,0.153257,0.660143,200,1
3233,2,0,0,1.0,18,7,0,18,75400,1.512068,0.407806,1.919874,0.153257,0.653825,200,1
3234,2,0,0,1.0,12,6,0,12,75412,1.601759,0.420329,2.022088,0.153257,0.622278,200,1
3235,2,0,0,1.0,24,7,0,24,75436,1.480342,0.533734,2.014076,0.153257,0.757538,200,1
3236,2,0,0,1.0,16,7,0,16,75452,1.385179,0.447479,1.832658,0.153257,0.576005,200,1
3237,2,1,1,0.1,80,7,0,80,75532,1.450099,0.40398,1.854079,0.153257,0.805025,200,1
3238,1,0,0,1.0,19,8,0,19,75551,1.685351,0.529121,2.214472,0.153257,0.660143,200,1
3239,1,0,0,1.0,15,7,0,15,75566,1.6134,0.414078,2.027478,0.153257,0.654271,200,1
3240,2,0,0,1.0,18,7,0,18,75584,1.65502,0.575352,2.230372,0.153257,0.664154,200,1
3241,2,0,0,1.0,20,7,0,20,75604,1.493309,0.353144,1.846453,0.153257,0.664573,200,1
3242,1,0,0,1.0,13,6,0,13,75617,1.436859,0.481894,1.918753,0.153257,0.642056,200,1
3243,1,0,0,1.0,19,7,0,19,75636,1.500965,0.551322,2.052288,0.153257,0.66173,200,1
3244,1,0,0,1.0,31,7,0,31,75667,1.541463,0.549918,2.091382,0.153257,0.711461,200,1
3245,1,0,0,1.0,17,7,0,17,75684,1.391652,0.400925,1.792577,0.153257,0.634348,200,1
3246,1,0,0,1.0,9,2,0,9,75693,1.498816,0.592886,2.091702,0.153257,0.60469,200,1
3247,2,0,0,1.0,22,8,0,22,75715,1.433125,0.519836,1.952961,0.153257,0.665372,200,1
3248,1,0,0,1.0,23,8,0,23,75738,1.483446,0.561066,2.044512,0.153257,0.675333,200,1
3249,2,0,0,1.0,24,7,0,24,75762,1.312932,0.435767,1.748698,0.153257,0.625209,200,1
3250,2,0,0,1.0,18,7,0,18,75780,1.478569,0.39881,1.877378,0.153257,0.724456,200,1
3251,1,0,0,1.0,19,8,0,19,75799,1.306474,0.426482,1.732956,0.153257,0.715155,200,1
3252,1,0,0,1.0,21,7,0,21,75820,1.446023,0.422598,1.868621,0.153257,0.734147,200,1
3253,2,0,0,1.0,16,6,0,16,75836,1.561887,0.494612,2.056499,0.153257,0.667085,200,1
3254,2,1,1,0.1,80,7,0,80,75916,1.418531,0.493003,1.911534,0.153257,0.78995,200,1
3255,1,0,0,1.0,25,6,0,25,75941,1.377062,0.479407,1.856469,0.153257,0.587538,200,1
3256,1,0,0,1.0,15,6,0,15,75956,1.405312,0.435605,1.840917,0.153257,0.671357,200,1
3257,2,0,0,1.0,16,7,0,16,75972,1.563524,0.468719,2.032243,0.153257,0.593907,200,1
3258,2,0,0,1.0,6,2,0,6,75978,1.683583,0.533011,2.216594,0.153257,0.678392,200,1
3259,2,0,0,1.0,22,8,0,22,76000,1.465218,0.509834,1.975052,0.153257,0.714253,200,1
3260,1,0,0,1.0,5,1,0,5,76005,1.610154,0.458216,2.06837,0.153257,0.670352,200,1
3261,2,0,0,1.0,18,8,0,18,76023,1.691253,0.546707,2.23796,0.153257,0.701284,200,1
3262,,1,0,0.1,80,8,0,80,76103,1.513841,0.4987,2.012541,0.153257,0.867776,200,1
3263,1,0,0,1.0,33,8,0,33,76136,1.524525,0.508277,2.032802,0.153257,0.710522,200,1
3264,1,0,0,1.0,23,8,0,23,76159,1.475563,0.548052,2.023614,0.153257,0.677955,200,1
3265,2,0,0,1.0,18,7,0,18,76177,1.534885,0.561595,2.09648,0.153257,0.663596,200,1
3266,1,0,0,1.0,17,7,0,17,76194,1.589659,0.397053,1.986712,0.153257,0.660952,200,1
3267,1,0,0,1.0,25,7,0,25,76219,1.399164,0.477277,1.876441,0.153257,0.635377,200,1
3268,1,0,0,1.0,5,1,0,5,76224,1.482516,0.480099,1.962615,0.153257,0.643216,200,1
3269,2,0,0,1.0,16,6,0,16,76240,1.528514,0.54295,2.071464,0.153257,0.703518,200,1
3270,1,0,0,1.0,17,7,0,17,76257,1.582062,0.527881,2.109943,0.153257,0.695537,200,1
3271,2,0,0,1.0,24,8,0,24,76281,1.688742,0.55533,2.244072,0.153257,0.678601,200,1
3272,1,0,0,1.0,11,5,0,11,76292,1.326662,0.485034,1.811696,0.153257,0.652353,200,1
3273,1,0,0,1.0,17,7,0,17,76309,1.52231,0.504844,2.027153,0.153257,0.700562,200,1
3274,1,0,0,1.0,13,5,0,13,76322,1.526217,0.584771,2.110989,0.153257,0.54194,200,1
3275,2,0,0,1.0,34,8,0,34,76356,1.499475,0.49148,1.990954,0.153257,0.741502,200,1
3276,2,0,0,1.0,24,8,0,24,76380,1.505141,0.397395,1.902536,0.153257,0.756072,200,1
3277,2,0,0,1.0,16,6,0,16,76396,1.474301,0.451946,1.926246,0.153257,0.696608,200,1
3278,2,0,0,1.0,42,8,0,42,76438,1.348114,0.378012,1.726126,0.153257,0.755683,200,1
3279,1,0,0,1.0,25,8,0,25,76463,1.378244,0.435871,1.814115,0.153257,0.753769,200,1
3280,1,0,0,1.0,23,7,0,23,76486,1.51508,0.427154,1.942234,0.153257,0.558226,200,1
3281,1,0,0,1.0,25,8,0,25,76511,1.488213,0.497144,1.985357,0.153257,0.748945,200,1
3282,2,0,0,1.0,8,2,0,8,76519,1.406947,0.439957,1.846904,0.153257,0.684045,200,1
3283,2,0,0,1.0,6,1,0,6,76525,1.436278,0.558297,1.994575,0.153257,0.70603,200,1
3284,2,0,0,1.0,20,7,0,20,76545,1.378043,0.529252,1.907295,0.153257,0.705276,200,1
3285,2,0,0,1.0,16,8,0,16,76561,1.243465,0.383591,1.627056,0.153257,0.622487,200,1
3286,2,0,0,1.0,26,7,0,26,76587,1.373376,0.618531,1.991907,0.153257,0.654039,200,1
3287,2,0,0,1.0,14,7,0,14,76601,1.522995,0.491907,2.014902,0.153257,0.70962,200,1
3288,1,0,0,1.0,19,8,0,19,76620,1.505584,0.430583,1.936167,0.153257,0.64401,200,1
3289,2,0,0,1.0,14,7,0,14,76634,1.62195,0.529702,2.151652,0.153257,0.7028,200,1
3290,1,1,1,0.1,80,8,0,80,76714,1.368946,0.592966,1.961912,0.153257,0.882663,200,1
3291,1,0,0,1.0,17,7,0,17,76731,1.357614,0.422947,1.780561,0.153257,0.626367,200,1
3292,1,0,0,1.0,23,8,0,23,76754,1.54152,0.414227,1.955746,0.153257,0.674896,200,1
3293,1,0,0,1.0,21,7,0,21,76775,1.39585,0.520878,1.916728,0.153257,0.687246,200,1
3294,1,0,0,1.0,21,8,0,21,76796,1.356048,0.422191,1.778239,0.153257,0.747069,200,1
3295,2,0,0,1.0,22,7,0,22,76818,1.496739,0.483209,1.979947,0.153257,0.610553,200,1
3296,2,0,0,1.0,14,8,0,14,76832,1.285547,0.434175,1.719722,0.153257,0.668342,200,1
3297,1,0,0,1.0,25,8,0,25,76857,1.472421,0.480364,1.952785,0.153257,0.723618,200,1
3298,1,0,0,1.0,17,7,0,17,76874,1.581193,0.586588,2.167781,0.153257,0.698492,200,1
3299,1,0,0,1.0,15,6,0,15,76889,1.402145,0.410194,1.81234,0.153257,0.717588,200,1
3300,2,0,0,1.0,18,7,0,18,76907,1.432754,0.462535,1.895289,0.153257,0.678113,200,1
3301,2,0,0,1.0,28,8,0,28,76935,1.379029,0.393101,1.77213,0.153257,0.739052,200,1
3302,1,0,0,1.0,29,7,0,29,76964,1.324108,0.385051,1.709159,0.153257,0.671981,200,1
3303,1,0,0,1.0,17,7,0,17,76981,1.637361,0.421692,2.059053,0.153257,0.652675,200,1
3304,1,0,0,1.0,15,7,0,15,76996,1.635285,0.583645,2.21893,0.153257,0.692462,200,1
3305,1,1,1,0.1,80,8,0,80,77076,1.472084,0.525274,1.997357,0.153257,0.83304,200,1
3306,1,0,0,1.0,19,8,0,19,77095,1.546886,0.515866,2.062752,0.153257,0.795028,200,1
3307,2,0,0,1.0,18,6,0,18,77113,1.301091,0.340929,1.64202,0.153257,0.668342,200,1
3308,1,0,0,1.0,31,8,0,31,77144,1.447888,0.518327,1.966215,0.153257,0.658129,200,1
3309,1,0,0,1.0,21,8,0,21,77165,1.637402,0.600248,2.23765,0.153257,0.708543,200,1
3310,2,0,0,1.0,14,6,0,14,77179,1.239451,0.477064,1.716515,0.153257,0.615578,200,1
3311,2,0,0,1.0,18,7,0,18,77197,1.368142,0.441131,1.809273,0.153257,0.695701,200,1
3312,2,0,0,1.0,20,7,0,20,77217,1.508978,0.446666,1.955643,0.153257,0.682412,200,1
3313,1,0,0,1.0,23,8,0,23,77240,1.438147,0.474045,1.912192,0.153257,0.672056,200,1
3314,2,0,0,1.0,20,7,0,20,77260,1.554847,0.405203,1.96005,0.153257,0.690955,200,1
3315,1,0,0,1.0,19,8,0,19,77279,1.427246,0.422066,1.849312,0.153257,0.695848,200,1
3316,2,0,0,1.0,16,7,0,16,77295,1.514478,0.374046,1.888524,0.153257,0.677764,200,1
3317,1,0,0,1.0,13,7,0,13,77308,1.291779,0.445011,1.73679,0.153257,0.571318,200,1
3318,1,0,0,1.0,21,8,0,21,77329,1.624921,0.57552,2.200441,0.153257,0.708543,200,1
3319,1,0,0,1.0,23,8,0,23,77352,1.425274,0.535861,1.961136,0.153257,0.618746,200,1
3320,2,0,0,1.0,14,8,0,14,77366,1.409101,0.48156,1.890661,0.153257,0.695262,200,1
3321,1,0,0,1.0,17,7,0,17,77383,1.394309,0.46592,1.860229,0.153257,0.64499,200,1
3322,1,0,0,1.0,19,8,0,19,77402,1.427919,0.305195,1.733115,0.153257,0.696112,200,1
3323,1,0,0,1.0,19,8,0,19,77421,1.284468,0.478128,1.762596,0.153257,0.698228,200,1
3324,1,0,0,1.0,17,7,0,17,77438,1.339275,0.435599,1.774874,0.153257,0.672184,200,1
3325,2,0,0,1.0,38,7,0,38,77476,1.486629,0.470434,1.957063,0.153257,0.749669,200,1
3326,1,0,0,1.0,17,7,0,17,77493,1.554639,0.436203,1.990843,0.153257,0.729826,200,1
3327,2,0,0,1.0,30,8,0,30,77523,1.350523,0.411086,1.761609,0.153257,0.709548,200,1
3328,1,0,0,1.0,21,7,0,21,77544,1.517565,0.426523,1.944088,0.153257,0.644652,200,1
3329,1,0,0,1.0,23,8,0,23,77567,1.266269,0.353195,1.619465,0.153257,0.667031,200,1
3330,2,0,0,1.0,18,7,0,18,77585,1.250501,0.48725,1.737752,0.153257,0.735343,200,1
3331,2,0,0,1.0,12,7,0,12,77597,1.353102,0.449139,1.802241,0.153257,0.503769,200,1
3332,2,0,0,1.0,20,7,0,20,77617,1.375922,0.398852,1.774774,0.153257,0.694221,200,1
3333,2,0,0,1.0,18,6,0,18,77635,1.318923,0.473417,1.79234,0.153257,0.69598,200,1
3334,1,0,0,1.0,35,8,0,35,77670,1.505379,0.474872,1.980251,0.153257,0.769706,200,1
3335,1,0,0,1.0,35,8,0,35,77705,1.483032,0.514997,1.998028,0.153257,0.810194,200,1
3336,2,0,0,1.0,30,8,0,30,77735,1.625082,0.507847,2.13293,0.153257,0.662479,200,1
3337,2,0,0,1.0,18,6,0,18,77753,1.696366,0.450327,2.146693,0.153257,0.713009,200,1
3338,1,0,0,1.0,15,7,0,15,77768,1.492626,0.431146,1.923772,0.153257,0.647236,200,1
3339,1,1,1,0.1,80,8,0,80,77848,1.562754,0.545484,2.108238,0.153257,0.704146,200,1
3340,1,0,0,1.0,31,8,0,31,77879,1.394506,0.413817,1.808323,0.153257,0.696385,200,1
3341,2,0,0,1.0,8,2,0,8,77887,1.462769,0.520777,1.983547,0.153257,0.719849,200,1
3342,1,0,0,1.0,23,6,0,23,77910,1.717504,0.442012,2.159516,0.153257,0.665501,200,1
3343,2,0,0,1.0,22,8,0,22,77932,1.443157,0.489154,1.932311,0.153257,0.739607,200,1
3344,2,0,0,1.0,8,4,0,8,77940,1.64782,0.574098,2.221919,0.153257,0.712312,200,1
3345,2,0,0,1.0,16,8,0,16,77956,1.571748,0.458782,2.03053,0.153257,0.687814,200,1
3346,2,1,1,0.1,80,8,0,80,78036,1.349384,0.365832,1.715216,0.153257,0.775063,200,1
3347,1,0,0,1.0,23,7,0,23,78059,1.465961,0.416649,1.88261,0.153257,0.655233,200,1
3348,2,1,1,0.1,80,8,0,80,78139,1.568689,0.469458,2.038148,0.153257,0.787688,200,1
3349,2,0,0,1.0,20,8,0,20,78159,1.349135,0.423189,1.772324,0.153257,0.721106,200,1
3350,2,0,0,1.0,16,8,0,16,78175,1.447924,0.514909,1.962832,0.153257,0.700691,200,1
3351,2,0,0,1.0,10,4,0,10,78185,1.355583,0.456479,1.812062,0.153257,0.654271,200,1
3352,1,0,0,1.0,19,8,0,19,78204,1.41387,0.494636,1.908505,0.153257,0.649299,200,1
3353,2,0,0,1.0,20,7,0,20,78224,1.401355,0.516556,1.917911,0.153257,0.706784,200,1
3354,1,0,0,1.0,17,7,0,17,78241,1.536854,0.481308,2.018162,0.153257,0.634939,200,1
3355,2,0,0,1.0,22,7,0,22,78263,1.475146,0.379599,1.854745,0.153257,0.711284,200,1
3356,2,0,0,1.0,42,6,0,42,78305,1.329224,0.387698,1.716922,0.153257,0.709739,200,1
3357,2,0,0,1.0,20,7,0,20,78325,1.478287,0.501769,1.980055,0.153257,0.735678,200,1
3358,2,0,0,1.0,20,8,0,20,78345,1.512606,0.499137,2.011743,0.153257,0.724623,200,1
3359,1,0,0,1.0,19,6,0,19,78364,1.402051,0.384056,1.786108,0.153257,0.673367,200,1
3360,2,0,0,1.0,24,8,0,24,78388,1.462123,0.45995,1.922072,0.153257,0.780779,200,1
3361,1,0,0,1.0,17,7,0,17,78405,1.415581,0.504846,1.920426,0.153257,0.648537,200,1
3362,1,0,0,1.0,21,8,0,21,78426,1.452052,0.441155,1.893207,0.153257,0.681503,200,1
3363,1,0,0,1.0,19,8,0,19,78445,1.491977,0.503652,1.995629,0.153257,0.718328,200,1
3364,1,0,0,1.0,27,8,0,27,78472,1.349034,0.377419,1.726453,0.153257,0.721012,200,1
3365,2,0,0,1.0,24,8,0,24,78496,1.569072,0.438035,2.007106,0.153257,0.662479,200,1
3366,2,0,0,1.0,28,8,0,28,78524,1.531632,0.519252,2.050884,0.153257,0.730438,200,1
3367,2,0,0,1.0,20,7,0,20,78544,1.441007,0.47152,1.912526,0.153257,0.700754,200,1
3368,1,0,0,1.0,17,7,0,17,78561,1.588331,0.551956,2.140287,0.153257,0.623707,200,1
3369,1,0,0,1.0,27,8,0,27,78588,1.544784,0.521601,2.066386,0.153257,0.755444,200,1
3370,2,0,0,1.0,24,8,0,24,78612,1.24467,0.433578,1.678248,0.153257,0.706658,200,1
3371,1,0,0,1.0,21,7,0,21,78633,1.396037,0.457088,1.853125,0.153257,0.592486,200,1
3372,2,0,0,1.0,18,7,0,18,78651,1.544276,0.611077,2.155353,0.153257,0.662479,200,1
3373,1,0,0,1.0,19,7,0,19,78670,1.339149,0.415481,1.75463,0.153257,0.658556,200,1
3374,2,0,0,1.0,22,7,0,22,78692,1.540257,0.51187,2.052127,0.153257,0.723161,200,1
3375,2,0,0,1.0,12,5,0,12,78704,1.475973,0.438513,1.914486,0.153257,0.609296,200,1
3376,1,0,0,1.0,17,8,0,17,78721,1.558658,0.501891,2.060549,0.153257,0.749335,200,1
3377,2,0,0,1.0,14,6,0,14,78735,1.660066,0.446678,2.106745,0.153257,0.675162,200,1
3378,2,0,0,1.0,20,8,0,20,78755,1.478153,0.468453,1.946606,0.153257,0.715327,200,1
3379,1,0,0,1.0,15,5,0,15,78770,1.466928,0.440108,1.907036,0.153257,0.690117,200,1
3380,1,0,0,1.0,15,7,0,15,78785,1.499052,0.429809,1.928861,0.153257,0.704188,200,1
3381,2,0,0,1.0,26,7,0,26,78811,1.748248,0.476636,2.224884,0.153257,0.79281,200,1
3382,1,0,0,1.0,11,4,0,11,78822,1.445922,0.382909,1.828831,0.153257,0.636364,200,1
3383,1,1,1,0.1,80,8,0,80,78902,1.506841,0.497562,2.004403,0.153257,0.883982,200,1
3384,2,0,0,1.0,22,7,0,22,78924,1.581064,0.501475,2.082539,0.153257,0.732069,200,1
3385,1,1,1,0.1,80,8,0,80,79004,1.513638,0.506717,2.020356,0.153257,0.820163,200,1
3386,2,0,0,1.0,22,7,0,22,79026,1.652289,0.389451,2.041741,0.153257,0.622659,200,1
3387,2,0,0,1.0,30,7,0,30,79056,1.3624,0.459935,1.822335,0.153257,0.699162,200,1
3388,2,0,0,1.0,20,8,0,20,79076,1.528042,0.481557,2.009598,0.153257,0.68995,200,1
3389,1,0,0,1.0,33,7,0,33,79109,1.26957,0.441688,1.711259,0.153257,0.765037,200,1
3390,2,0,0,1.0,10,5,0,10,79119,1.369998,0.469495,1.839494,0.153257,0.669347,200,1
3391,1,0,0,1.0,19,8,0,19,79138,1.352875,0.405436,1.758312,0.153257,0.721502,200,1
3392,1,0,0,1.0,9,2,0,9,79147,1.521576,0.527522,2.049098,0.153257,0.553881,200,1
3393,1,0,0,1.0,19,8,0,19,79166,1.509174,0.459792,1.968967,0.153257,0.766199,200,1
3394,1,0,0,1.0,23,8,0,23,79189,1.183897,0.433171,1.617068,0.153257,0.699803,200,1
3395,2,0,0,1.0,8,3,0,8,79197,1.460824,0.489259,1.950083,0.153257,0.749372,200,1
3396,2,0,0,1.0,22,7,0,22,79219,1.601632,0.575169,2.176801,0.153257,0.659205,200,1
3397,2,0,0,1.0,14,7,0,14,79233,1.51419,0.506568,2.020758,0.153257,0.656856,200,1
3398,2,0,0,1.0,20,6,0,20,79253,1.541892,0.490241,2.032133,0.153257,0.690452,200,1
3399,1,1,1,0.1,80,8,0,80,79333,1.535635,0.394466,1.930101,0.153257,0.876068,200,1
3400,1,0,0,1.0,15,7,0,15,79348,1.477117,0.354371,1.831488,0.153257,0.608375,200,1
3401,1,0,0,1.0,27,8,0,27,79375,1.375586,0.599809,1.975395,0.153257,0.718035,200,1
3402,1,0,0,1.0,23,7,0,23,79398,1.651614,0.528203,2.179816,0.153257,0.644308,200,1
3403,1,0,0,1.0,15,7,0,15,79413,1.598096,0.615165,2.213261,0.153257,0.676382,200,1
3404,2,0,0,1.0,18,8,0,18,79431,1.387361,0.530784,1.918144,0.153257,0.759631,200,1
3405,1,0,0,1.0,21,7,0,21,79452,1.526343,0.468931,1.995275,0.153257,0.661881,200,1
3406,2,0,0,1.0,26,8,0,26,79478,1.459766,0.558718,2.018484,0.153257,0.732315,200,1
3407,2,0,0,1.0,18,7,0,18,79496,1.472528,0.522799,1.995327,0.153257,0.705193,200,1
3408,1,0,0,1.0,25,7,0,25,79521,1.35281,0.595101,1.94791,0.153257,0.612261,200,1
3409,1,0,0,1.0,7,1,0,7,79528,1.663177,0.540086,2.203263,0.153257,0.585786,200,1
3410,1,0,0,1.0,21,7,0,21,79549,1.534207,0.514511,2.048718,0.153257,0.608758,200,1
3411,1,0,0,1.0,23,7,0,23,79572,1.429906,0.472442,1.902349,0.153257,0.712912,200,1
3412,2,0,0,1.0,16,6,0,16,79588,1.229467,0.44438,1.673847,0.153257,0.693467,200,1
3413,2,0,0,1.0,18,7,0,18,79606,1.370882,0.395629,1.766512,0.153257,0.646287,200,1
3414,1,0,0,1.0,25,7,0,25,79631,1.522991,0.425671,1.948662,0.153257,0.668945,200,1
3415,2,0,0,1.0,20,7,0,20,79651,1.416187,0.372297,1.788484,0.153257,0.754271,200,1
3416,1,0,0,1.0,19,7,0,19,79670,1.392505,0.493297,1.885802,0.153257,0.672044,200,1
3417,2,0,0,1.0,24,7,0,24,79694,1.254467,0.437397,1.691864,0.153257,0.709171,200,1
